 
16:45:56 ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')) 
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B4AC0C10>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B4AC2F10>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B4AD5250>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B4AD7450>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B4AD8990>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B4ADBAD0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B4AE1790>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B4AE86D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B4AEA4D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B4AF4810>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B4AF6BD0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B4B08E90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B4B0AF10>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B4B11950>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B4B13C90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B4B19AD0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B4B1BE10>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B4B26150>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B52904D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B5291E10>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B529CA90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B529F290>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B52A90D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B52AB450>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B52B54D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B52B7F10>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B52C6250>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B52C7B90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B52D23D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B52D8650>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B52DA7D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B52E51D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B52E6E10>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B52F9850>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B52FB410>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B5301E90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B5303C50>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B530E0D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B5310450>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B5312650>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B5324A90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:25 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B5327150>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:26 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B5328F50>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:26 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B532B090>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:26 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B5339610>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:26 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B533B950>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:26 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B5345CD0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:26 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B5347F90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:26 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B5352250>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:26 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B535C4D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:26 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B535E690>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:26 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B5368A10>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:26 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B536ADD0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:26 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189B53751D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
